trade_date,scheme,group,hold_year,score_year,score_lag_years,holding_count,tradable_holding_count,daily_ret,nav,benchmark_ret,benchmark_nav,excess_nav
2023-09-11,方案B_LGBM打分,A,2023,2021,2,14,12,0.01279003696289599,1282020.4463875683,0.007365,934670.4235249048,347350.0228626635
2023-09-12,方案B_LGBM打分,A,2023,2021,2,14,12,0.0007327051400652281,1282959.789358305,-0.00184,932950.629945619,350009.159412686
2023-09-13,方案B_LGBM打分,A,2023,2021,2,14,12,-0.003601858302508032,1278338.7499892209,-0.00637,927007.7344328654,351331.0155563555
2023-09-14,方案B_LGBM打分,A,2023,2021,2,14,12,0.007860235693677544,1288386.7938604972,-0.000841,926228.1209282074,362158.6729322898
2023-09-15,方案B_LGBM打分,A,2023,2021,2,14,12,-0.004387704049631754,1282733.7339075834,-0.006624,920092.785855179,362640.94805240445
2023-09-18,方案B_LGBM打分,A,2023,2021,2,14,12,0.003626081790136811,1287385.0313416999,0.005104999999999999,924789.8595269696,362595.1718147303
2023-09-19,方案B_LGBM打分,A,2023,2021,2,14,12,0.0006200990124222058,1288183.3375282418,-0.001934,923001.3159386445,365182.02158959734
2023-09-20,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0032504255230283627,1283996.1935296003,-0.003981,919326.8476998927,364669.34582970757
2023-09-21,方案B_LGBM打分,A,2023,2021,2,14,12,-0.009870816088889206,1271322.1032444357,-0.008971,911079.5665491769,360242.5366952588
2023-09-22,方案B_LGBM打分,A,2023,2021,2,14,12,0.019450067127290898,1296049.4034929485,0.018105,927574.6621015498,368474.7413913987
2023-09-25,方案B_LGBM打分,A,2023,2021,2,14,12,0.0008850162845081092,1297196.428320567,-0.006507,921538.933775255,375657.4945453119
2023-09-26,方案B_LGBM打分,A,2023,2021,2,14,12,-0.006338780279933565,1288973.7851815282,-0.005845,916152.5387073386,372821.24647418957
2023-09-27,方案B_LGBM打分,A,2023,2021,2,14,12,0.001977900681883656,1291523.2473101688,0.002059,918038.896784537,373484.3505256318
2023-09-28,方案B_LGBM打分,A,2023,2021,2,14,12,0.0006336176633360927,1292341.5792522738,-0.002967,915315.0753777772,377026.50387449656
2023-10-09,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0017702753683007943,1290053.7787870925,-0.001298,914126.9964099369,375926.7823771556
2023-10-10,方案B_LGBM打分,A,2023,2021,2,14,12,-0.013757004532737213,1272306.5031048437,-0.007491,907279.27107983,365027.23202501365
2023-10-11,方案B_LGBM打分,A,2023,2021,2,14,12,0.002804495713379105,1275874.6812389055,0.0028499999999999997,909865.0170024075,366009.66423649807
2023-10-12,方案B_LGBM打分,A,2023,2021,2,14,12,0.007360033563093431,1285265.161715125,0.009498,918506.9149338964,366758.2467812286
2023-10-13,方案B_LGBM打分,A,2023,2021,2,14,12,-0.009711295796999697,1272783.5715521306,-0.010526,908838.7111473021,363944.86040482856
2023-10-16,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0044626794834107435,1267103.5464205428,-0.010048999999999999,899705.7909389829,367397.7554815599
2023-10-17,方案B_LGBM打分,A,2023,2021,2,14,12,0.0070255695100499655,1276005.6704623513,0.0035310000000000003,902882.6520867883,373123.01837556297
2023-10-18,方案B_LGBM打分,A,2023,2021,2,14,12,-0.00560271780135944,1268856.5707778162,-0.00792,895731.821482261,373124.7492955553
2023-10-19,方案B_LGBM打分,A,2023,2021,2,14,12,-0.01828383130899039,1245657.0112824107,-0.021335000000000003,876621.383070937,369035.6282114737
2023-10-20,方案B_LGBM打分,A,2023,2021,2,14,12,-0.004340307074983683,1240250.4773433385,-0.006495999999999999,870926.8505665082,369323.6267768303
2023-10-23,方案B_LGBM打分,A,2023,2021,2,14,12,-0.008571891878065951,1229619.1843498317,-0.010353000000000001,861910.1448825931,367709.0394672386
2023-10-24,方案B_LGBM打分,A,2023,2021,2,14,12,0.002050541156647573,1232140.5690943445,0.003709,865106.9696099625,367033.59948438196
2023-10-25,方案B_LGBM打分,A,2023,2021,2,14,12,0.0035507858828724335,1236515.6364327993,0.004969,869405.6861419545,367109.9502908448
2023-10-26,方案B_LGBM打分,A,2023,2021,2,14,12,0.002812618757863733,1239993.4835062218,0.002764,871808.7234584509,368184.7600477709
2023-10-27,方案B_LGBM打分,A,2023,2021,2,14,12,0.009343990290240606,1251579.9705760656,0.013727,883776.041805365,367803.9287707006
2023-10-30,方案B_LGBM打分,A,2023,2021,2,14,12,-0.002759474348079549,1248126.2677526907,0.006003,889081.3493843228,359044.91836836794
2023-10-31,方案B_LGBM打分,A,2023,2021,2,14,12,0.0009401955760375835,1249299.750547968,-0.003144,886286.0776218585,363013.67292610963
2023-11-01,方案B_LGBM打分,A,2023,2021,2,14,12,0.0008002172934289028,1250299.461813033,-0.000414,885919.155185723,364380.3066273101
2023-11-02,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0007505127902421213,1249361.0960753097,-0.004715,881742.0463690222,367619.04970628745
2023-11-03,方案B_LGBM打分,A,2023,2021,2,14,12,0.0025356671632844976,1252529.059981713,0.008426,889171.6048517276,363357.45512998546
2023-11-06,方案B_LGBM打分,A,2023,2021,2,14,12,0.0007170216337473815,1253427.1504146173,0.013524000000000001,901196.7616357425,352230.38877887477
2023-11-07,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0027161179898999113,1250022.6943823472,-0.003537,898009.2286898368,352013.46569251036
2023-11-08,方案B_LGBM打分,A,2023,2021,2,14,12,0.0010739248683059033,1251365.124839791,-0.0024,895854.0065409812,355511.11829880986
2023-11-09,方案B_LGBM打分,A,2023,2021,2,14,12,0.0057864876139946215,1258606.1336352613,0.000486,896289.3915881601,362316.74204710126
2023-11-10,方案B_LGBM打分,A,2023,2021,2,14,12,-0.005628829132799505,1251521.6547635351,-0.00729,889755.4419234825,361766.21284005267
2023-11-13,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0011924388310328067,1250029.2917445167,-0.001973,887999.9544365674,362029.3373079493
2023-11-14,方案B_LGBM打分,A,2023,2021,2,14,12,-0.005139246569312861,1243605.0829953782,0.000739,888656.1864028961,354948.8965924821
2023-11-15,方案B_LGBM打分,A,2023,2021,2,14,12,0.006723445355777023,1251966.393815064,0.007030999999999999,894904.3280494949,357062.0657655692
2023-11-16,方案B_LGBM打分,A,2023,2021,2,14,12,-0.006136528762877754,1244283.6660292617,-0.00967,886250.6031972563,358033.0628320053
2023-11-17,方案B_LGBM打分,A,2023,2021,2,14,12,-0.001240652795564151,1242739.9420205276,-0.001202,885185.3299722133,357554.6120483143
2023-11-20,方案B_LGBM打分,A,2023,2021,2,14,12,0.00311339625900293,1246609.0839069276,0.002314,887233.6488257688,359375.43508115876
2023-11-21,方案B_LGBM打分,A,2023,2021,2,14,12,0.0026945951631209184,1249968.190714726,0.001327,888411.0078777607,361557.1828369653
2023-11-22,方案B_LGBM打分,A,2023,2021,2,14,12,-0.006912193809883467,1241328.1683243164,-0.010235000000000001,879318.1212121318,362010.0471121846
2023-11-23,方案B_LGBM打分,A,2023,2021,2,14,12,0.004215021443000501,1246560.393171604,0.0048259999999999996,883561.7104651015,362998.6827065025
2023-11-24,方案B_LGBM打分,A,2023,2021,2,14,12,-0.003111527451200219,1242681.6862886716,-0.006602,877728.436052611,364953.2502360606
2023-11-27,方案B_LGBM打分,A,2023,2021,2,14,12,-0.005129228190272367,1236307.6883518244,-0.007368,871261.3329357754,365046.355416049
2023-11-28,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0001108086604277303,1236170.6947530017,0.001874,872894.0766736969,363276.6180793048
2023-11-29,方案B_LGBM打分,A,2023,2021,2,14,12,-0.004808514333320246,1230226.5502488513,-0.008588,865397.6623432231,364828.8879056282
2023-11-30,方案B_LGBM打分,A,2023,2021,2,14,12,0.0053448323096704315,1236801.9048628358,0.002263,867356.0572531057,369445.8476097301
2023-12-01,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0044518386941791626,1231295.8622857328,-0.00381,864051.4306749713,367244.43161076144
2023-12-04,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0019437428143122455,1228902.5398011226,-0.00653,858409.1748326637,370493.3649684589
2023-12-05,方案B_LGBM打分,A,2023,2021,2,14,12,-0.015883295900445533,1209383.5171286522,-0.019039999999999998,842065.0641438499,367318.4529848023
2023-12-06,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0015297586555770386,1207533.4522254125,0.001574,843390.4745548122,364142.9776706003
2023-12-07,方案B_LGBM打分,A,2023,2021,2,14,12,-0.003168952373648448,1203706.836225723,-0.0024460000000000003,841327.5414540512,362379.29477167176
2023-12-08,方案B_LGBM打分,A,2023,2021,2,14,12,0.0016129915926649991,1205648.4052325885,0.002412,843356.8234840384,362291.5817485502
2023-12-11,方案B_LGBM打分,A,2023,2021,2,14,12,0.007204013606788222,1214333.9127488865,0.005881,848316.604962948,366017.3077859385
2023-12-12,方案B_LGBM打分,A,2023,2021,2,14,12,0.0030327485980716773,1218016.6822203666,0.002149,850139.6373470133,367877.0448733532
2023-12-13,方案B_LGBM打分,A,2023,2021,2,14,12,-0.013621485716145845,1201425.4853814745,-0.016691,835949.9566600544,365475.5287214201
2023-12-14,方案B_LGBM打分,A,2023,2021,2,14,12,0.0001260248599745569,1201576.8948600397,-0.005235,831573.758636939,370003.1362231007
2023-12-15,方案B_LGBM打分,A,2023,2021,2,14,12,-0.008705501041702987,1191116.5659501494,-0.003106,828990.8905426125,362125.6754075369
2023-12-18,方案B_LGBM打分,A,2023,2021,2,14,12,0.008546709213380669,1201296.692878566,-0.003647,825967.5607648037,375329.1321137623
2023-12-19,方案B_LGBM打分,A,2023,2021,2,14,12,-1.718761604402319e-06,1201294.6281359347,0.0014039999999999999,827127.2192201174,374167.4089158173
2023-12-20,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0028198017061083678,1197907.2154939782,-0.010959000000000002,818062.7320246842,379844.48346929403
2023-12-21,方案B_LGBM打分,A,2023,2021,2,14,12,0.008756494728619816,1208396.683711827,0.010119,826340.708810042,382055.974901785
2023-12-22,方案B_LGBM打分,A,2023,2021,2,14,12,0.007900805037067795,1217943.9903172734,0.0019089999999999999,827918.1932231603,390025.7970941131
2023-12-25,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0009666445335380358,1216766.6714168778,0.003063,830454.1066490029,386312.5647678749
2023-12-26,方案B_LGBM打分,A,2023,2021,2,14,12,-0.0028132365636832544,1213343.6189273766,-0.006770000000000001,824831.932346989,388511.6865803875
2023-12-27,方案B_LGBM打分,A,2023,2021,2,14,12,0.002332203456406936,1216173.3831092482,0.003479,827701.5226396243,388471.86046962393
2023-12-28,方案B_LGBM打分,A,2023,2021,2,14,12,0.01586680637759441,1235470.1707006267,0.023434,847097.8801211611,388372.29057946557
2023-12-29,方案B_LGBM打分,A,2023,2021,2,14,12,0.009051127773674996,1246652.5690762019,0.004853,851208.8461333892,395443.7229428127
2024-01-02,方案B_LGBM打分,A,2024,2022,2,13,12,-0.011738956812496482,1232018.1684076285,-0.013045,840104.8267355792,391913.34167204937
2024-01-03,方案B_LGBM打分,A,2024,2022,2,13,12,0.004819894923907035,1237956.3665236977,-0.002379,838106.2173527753,399850.14917092246
2024-01-04,方案B_LGBM打分,A,2024,2022,2,13,12,0.0009821409584757172,1239172.2141760665,-0.009249,830354.5729484794,408817.641227587
2024-01-05,方案B_LGBM打分,A,2024,2022,2,13,12,0.0009408102796364115,1240338.0401334031,-0.00536,825903.8724374756,414434.16769592755
2024-01-08,方案B_LGBM打分,A,2024,2022,2,13,12,-0.008474633981660493,1229826.6292297423,-0.012932999999999998,815222.4576552418,414604.1715745005
2024-01-09,方案B_LGBM打分,A,2024,2022,2,13,12,0.0028465838999966278,1233327.433912295,0.001961,816821.1088947038,416506.3250175911
2024-01-10,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0030145957153054626,1229609.4503144543,-0.004668,813008.1879583834,416601.2623560709
2024-01-11,方案B_LGBM打分,A,2024,2022,2,13,12,-0.005239477795964731,1223166.9389018232,0.005658,817608.1882858519,405558.7506159714
2024-01-12,方案B_LGBM打分,A,2024,2022,2,13,12,0.004550798441826866,1228733.325101472,-0.003491,814753.9181005459,413979.4070009261
2024-01-15,方案B_LGBM打分,A,2024,2022,2,13,12,0.0051420980143760025,1235051.592292674,-0.000989,813948.1264755444,421103.4658171295
2024-01-16,方案B_LGBM打分,A,2024,2022,2,13,12,0.005566669094374597,1241926.7158214475,0.006083,818899.3729288952,423027.3428925524
2024-01-17,方案B_LGBM打分,A,2024,2022,2,13,12,-0.015328664840539805,1222889.6374381082,-0.02175,801088.3115676916,421801.3258704166
2024-01-18,方案B_LGBM打分,A,2024,2022,2,13,12,0.010505417216708399,1235736.6032893849,0.014136,812412.4959400125,423324.10734937235
2024-01-19,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0010026709989943428,1234497.566034871,-0.001512,811184.1282461513,423313.43778871966
2024-01-22,方案B_LGBM打分,A,2024,2022,2,13,12,-0.00595262994607353,1227149.0588549369,-0.015559,798562.9143947695,428586.1444601674
2024-01-23,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0022953388621368884,1224332.3359305125,0.0040479999999999995,801795.4970722395,422536.838858273
2024-01-24,方案B_LGBM打分,A,2024,2022,2,13,12,0.02363658218443121,1253271.3678097907,0.013977999999999999,813002.9945303153,440268.3732794754
2024-01-25,方案B_LGBM打分,A,2024,2022,2,13,12,0.024417183101024236,1283872.7242728735,0.020082,829329.720666473,454543.00360640045
2024-01-26,方案B_LGBM打分,A,2024,2022,2,13,12,0.010182647210766985,1296945.9472876703,-0.002721,827073.1144965396,469872.83279113076
2024-01-29,方案B_LGBM打分,A,2024,2022,2,13,12,0.001366379891719301,1298718.0681506912,-0.008957,819665.0206099941,479053.04754069715
2024-01-30,方案B_LGBM打分,A,2024,2022,2,13,12,-0.008153283787078422,1288129.2511816523,-0.017834000000000003,805047.1146324354,483082.1365492169
2024-01-31,方案B_LGBM打分,A,2024,2022,2,13,12,-0.005506995729952613,1281035.5288957679,-0.009148,797682.5436277778,483352.98526799004
2024-02-01,方案B_LGBM打分,A,2024,2022,2,13,12,-0.008271814058807761,1270439.0411980157,0.0007340000000000001,798268.0426148005,472170.9985832152
2024-02-02,方案B_LGBM打分,A,2024,2022,2,13,12,-0.005350558180720434,1263641.483193027,-0.011836,788819.7420624117,474821.74113061535
2024-02-05,方案B_LGBM打分,A,2024,2022,2,13,12,0.015653033144210432,1283421.3052118467,0.006540000000000001,793978.6231755,489442.68203634676
2024-02-06,方案B_LGBM打分,A,2024,2022,2,13,12,0.027091212166952417,1318190.7440909278,0.034767,821582.8779674425,496607.86612348526
2024-02-07,方案B_LGBM打分,A,2024,2022,2,13,12,0.006391240248931905,1326615.6178303312,0.009644,829506.2232425605,497109.3945877707
2024-02-08,方案B_LGBM打分,A,2024,2022,2,13,12,-0.00013690458740694966,1326433.9980665245,0.00637,834790.1778846156,491643.8201819089
2024-02-19,方案B_LGBM打分,A,2024,2022,2,13,12,0.010113854744248243,1339849.3588508018,0.011554,844435.3435998944,495414.0152509074
2024-02-20,方案B_LGBM打分,A,2024,2022,2,13,12,0.005324661206764836,1346983.6027547834,0.00207,846183.3247611462,500800.27799363714
2024-02-21,方案B_LGBM打分,A,2024,2022,2,13,12,0.01049358361744071,1361118.287821612,0.013491,857599.1839954987,503519.1038261134
2024-02-22,方案B_LGBM打分,A,2024,2022,2,13,12,0.009182258096572313,1373616.4272403547,0.008621,864992.5465607239,508623.8806796308
2024-02-23,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0010066573250263704,1372233.6662020967,0.0008799999999999999,865753.7400016973,506479.9262003994
2024-02-26,方案B_LGBM打分,A,2024,2022,2,13,12,-0.016630760528793902,1349412.3767099408,-0.010426,856727.3915084396,492684.9852015013
2024-02-27,方案B_LGBM打分,A,2024,2022,2,13,12,0.002103739005118649,1352251.1881608153,0.011997,867005.5500243664,485245.6381364489
2024-02-28,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0035751606992176312,1347416.6728574324,-0.012741,855959.0323115059,491457.6405459265
2024-02-29,方案B_LGBM打分,A,2024,2022,2,13,12,0.006565006993500831,1356262.4727379011,0.019077999999999998,872289.0187299447,483973.45400795643
2024-03-01,方案B_LGBM打分,A,2024,2022,2,13,12,0.000579280615991227,1357048.1292985545,0.006178,877678.0202876583,479370.1090108962
2024-03-04,方案B_LGBM打分,A,2024,2022,2,13,12,0.010460383695557518,1371243.3734243559,0.000866,878438.0894532275,492805.2839711284
2024-03-05,方案B_LGBM打分,A,2024,2022,2,13,12,0.014003215093957355,1390445.1893285806,0.006959999999999999,884552.018555822,505893.17077275866
2024-03-06,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0010477940923799927,1388988.289073424,-0.004057,880963.391016541,508024.8980568829
2024-03-07,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0022865265433715345,1385812.3304820254,-0.006006,875672.3248900959,510140.00559192954
2024-03-08,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0019236846509942858,1383146.4645727186,0.004304,879441.2185764229,503705.2459962957
2024-03-11,方案B_LGBM打分,A,2024,2022,2,13,12,0.0034842842839321597,1387965.7400616058,0.012512,890444.7871032511,497520.9529583547
2024-03-12,方案B_LGBM打分,A,2024,2022,2,13,12,-0.007712942781580662,1377260.4397257164,0.002293,892486.577000079,484773.8627256374
2024-03-13,方案B_LGBM打分,A,2024,2022,2,13,12,-0.007623496483173241,1366760.8996070537,-0.006986,886251.6657731564,480509.2338338973
2024-03-14,方案B_LGBM打分,A,2024,2022,2,13,12,0.004581187611154512,1373022.287707744,-0.002838,883736.4835456922,489285.80416205176
2024-03-15,方案B_LGBM打分,A,2024,2022,2,13,12,6.617274479184254e-05,1373113.144361182,0.0021809999999999998,885663.9128163053,487449.2315448768
2024-03-18,方案B_LGBM打分,A,2024,2022,2,13,12,0.007894242570282317,1383952.8325992124,0.009394,893983.8396133017,489968.99298591074
2024-03-19,方案B_LGBM打分,A,2024,2022,2,13,12,-0.009353976498992814,1371007.370327365,-0.007187,887558.7777580008,483448.5925693641
2024-03-20,方案B_LGBM打分,A,2024,2022,2,13,12,0.007170397593688482,1380838.0382764894,0.002167,889482.1176294023,491355.92064708704
2024-03-21,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0009877678472188234,1379474.0908600632,-0.001198,888416.5180524823,491057.57280758093
2024-03-22,方案B_LGBM打分,A,2024,2022,2,13,12,-0.004554074281113235,1373191.8633814154,-0.010077000000000001,879463.9448000673,493727.918581348
2024-03-25,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0010038316015931008,1371813.4099939025,-0.0054269999999999995,874691.0939716374,497122.3160222651
2024-03-26,方案B_LGBM打分,A,2024,2022,2,13,12,0.004055571198441077,1377376.8969491092,0.005101,879152.8932419867,498224.0037071224
2024-03-27,方案B_LGBM打分,A,2024,2022,2,13,12,-0.003755312066071039,1372204.4168684687,-0.011557999999999999,868991.6441018959,503212.7727665729
2024-03-28,方案B_LGBM打分,A,2024,2022,2,13,12,0.0006006885119757555,1373028.6842977642,0.00519,873501.7107347847,499526.9735629795
2024-03-29,方案B_LGBM打分,A,2024,2022,2,13,12,0.007185058382646131,1382893.9755554914,0.004692,877600.1807615523,505293.7947939391
2024-04-01,方案B_LGBM打分,A,2024,2022,2,13,12,0.008973623597454267,1395303.5455673134,0.016442000000000002,892029.6829336338,503273.86263367964
2024-04-02,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0033745019789112782,1390595.0909916146,-0.004164,888315.2713338982,502279.81965771643
2024-04-03,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0036791284245369185,1385478.913065326,-0.0035949999999999997,885121.7779334529,500357.1351318731
2024-04-08,方案B_LGBM打分,A,2024,2022,2,13,12,0.003729877662781674,1390646.5799154234,-0.0088,877332.7062876384,513313.873627785
2024-04-09,方案B_LGBM打分,A,2024,2022,2,13,12,-0.009886432310475979,1376898.0466352948,-0.000826,876608.0294722448,500290.01716305
2024-04-10,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0003552148529179326,1376408.9519981763,-0.008145,869468.0570721935,506940.8949259828
2024-04-11,方案B_LGBM打分,A,2024,2022,2,13,12,0.0035079940814288224,1381237.3864554116,-0.000132,869353.28728866,511884.0991667516
2024-04-12,方案B_LGBM打分,A,2024,2022,2,13,12,-0.008001621683666868,1370185.2474336585,-0.008106,862306.309541898,507878.9378917605
2024-04-15,方案B_LGBM打分,A,2024,2022,2,13,12,0.02268720604151007,1401270.9224572233,0.021070000000000002,880475.1034839457,520795.8189732776
2024-04-16,方案B_LGBM打分,A,2024,2022,2,13,12,0.0019399574845446004,1403989.328471119,-0.010696,871057.5417770814,532931.7866940376
2024-04-17,方案B_LGBM打分,A,2024,2022,2,13,12,0.010868243653233856,1419248.2265794834,0.015462,884525.8334880387,534722.3930914446
2024-04-18,方案B_LGBM打分,A,2024,2022,2,13,12,-0.00034146033028895073,1418763.6096112735,0.0012339999999999999,885617.3383665628,533146.2712447107
2024-04-19,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0021771869402826827,1415674.6960090795,-0.007883,878636.0168882193,537038.6791208602
2024-04-22,方案B_LGBM打分,A,2024,2022,2,13,12,-0.005916344658112203,1407299.0765837214,-0.003037,875967.5993049297,531331.4772787917
2024-04-23,方案B_LGBM打分,A,2024,2022,2,13,12,-0.004236058898222668,1401337.6748078985,-0.00699,869844.5857857883,531493.0890221102
2024-04-24,方案B_LGBM打分,A,2024,2022,2,13,12,0.0002419677217435449,1401676.7532924651,0.004391,873664.0733619737,528012.6799304914
2024-04-25,方案B_LGBM打分,A,2024,2022,2,13,12,0.003814481880321491,1407023.423869967,0.0024590000000000002,875812.4133183708,531211.0105515962
2024-04-26,方案B_LGBM打分,A,2024,2022,2,13,12,0.005871834253722397,1415285.2322060366,0.015293000000000001,889206.2125552486,526079.0196507879
2024-04-29,方案B_LGBM打分,A,2024,2022,2,13,12,0.0018092555147607066,1417845.8448173646,0.01106,899040.8332661098,518805.0115512548
2024-04-30,方案B_LGBM打分,A,2024,2022,2,13,12,0.0005418900260901286,1418614.1613392043,-0.005385999999999999,894198.5993381386,524415.5620010657
2024-05-06,方案B_LGBM打分,A,2024,2022,2,13,12,0.004023452337477122,1424321.8878026227,0.014838,907466.7181551178,516855.1696475049
2024-05-07,方案B_LGBM打分,A,2024,2022,2,13,12,-0.0021268729859224567,1421292.5360561972,0.00030900000000000003,907747.1253710276,513545.4106851696
2024-05-08,方案B_LGBM打分,A,2024,2022,2,13,12,-0.006047213413451121,1412697.6767677201,-0.007866999999999999,900605.8787357338,512091.79803198634
2024-05-09,方案B_LGBM打分,A,2024,2022,2,13,12,0.004653640635695798,1419271.8640822796,0.009459,909124.7097426952,510147.1543395844
2024-05-10,方案B_LGBM打分,A,2024,2022,2,13,12,0.004983386242733673,1426344.6439644464,0.000468,909550.1801068548,516794.4638575916
2024-05-13,方案B_LGBM打分,A,2024,2022,2,13,12,0.009361424500548702,1439697.2616606816,-0.000433,909156.3448788684,530540.9167818131
2024-05-14,方案B_LGBM打分,A,2024,2022,2,13,12,-0.006682480368588965,1430076.5129729228,-0.002086,907259.8447434511,522816.66822947166
2024-05-15,方案B_LGBM打分,A,2024,2022,2,13,12,-0.008271305535119474,1418247.9131955255,-0.008474,899571.7248190951,518676.1883764304
2024-05-16,方案B_LGBM打分,A,2024,2022,2,13,12,0.0019445103630726934,1421005.7109601405,0.003945000000000001,903120.5352735064,517885.17568663403
