ts_code,ann_date,end_date,total_revenue_ps,revenue_ps,or_yoy,tr_yoy,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roe_dt,roe_yearly,roe_avg,roa,fixed_assets,total_fa_trun,debt_to_assets,assets_to_eqt,ocfps,ocf_to_or,ocf_to_profit,q_dtprofit,netprofit_margin,profit_dedt,netprofit_yoy,dt_netprofit_yoy,eps,bps,cfps,grossprofit_margin,update_flag,end_date_dt,ann_date_dt,year,trade_date,adj_close,close,total_share,total_mv,circ_mv,pe,pb,div_yield,hs300_close,hs300_pct_chg,cash_div_tax,stk_div,net_profit,operating_cash_flow,fixed_asset_delta,fcff,F1_profit_cagr,F2_gross_margin,F3_net_margin,F4_light_asset,F5_low_debt,F6_roe,F7_low_expense,F8_ocf_profit,F9_dividend_payout,F10_dividend_yield,F11_fcff_yield,future_fcff_1y,future_fcff_3y,fcff_growth_1y,fcff_growth_3y_ann,future_adj_close_1y,price_return_1y,history_year_count,F1_profit_cagr_pos,F1_profit_cagr_z,F2_gross_margin_pos,F2_gross_margin_z,F3_net_margin_pos,F3_net_margin_z,F4_light_asset_pos,F4_light_asset_z,F5_low_debt_pos,F5_low_debt_z,F6_roe_pos,F6_roe_z,F7_low_expense_pos,F7_low_expense_z,F8_ocf_profit_pos,F8_ocf_profit_z,F9_dividend_payout_pos,F9_dividend_payout_z,F10_dividend_yield_pos,F10_dividend_yield_z,F11_fcff_yield_pos,F11_fcff_yield_z,value_equal_weight_score,target_fcff_growth_1y,target_fcff_growth_3y_ann,rule_profit_growth_positive,rule_net_margin_positive,rule_light_asset,rule_debt_control,rule_roe_quality,rule_expense_control,rule_cash_quality,rule_dividend_positive,rule_dividend_yield,rule_fcff_positive,traditional_rule_count,traditional_score,ml_score,group,scheme,score_col
600048.SH,20190416,20181231,16.356,16.3525,32.6626,32.6588,3.0388,1.8177,1.3285,16.5168,15.7711,16.5168,15.88,4.9112,25361640725.12,8.3728,77.9686,4.539,0.9999,0.0611,33.4151,9090870307.93,13.4433,18050260847.42,20.9176,16.85,1.59,9.7034,3.7909,32.4784,1,2018-12-31,2019-04-16,2018,2018-12-28,8.968481027346922,11.79,1189502.9098,14024239.3065,13880283.2627,5.640554105249636,0.924261704902088,0.055750800885388196,3010.6536,0.6737,0.5,0.0,18050260847.42,11893839595.0902,4250327821.3899994,7643511773.700201,0.13843277407441135,32.4784,13.4433,0.048409179304883775,77.9686,15.88,6.1850000000000005,33.4151,0.31446540880503143,0.055750800885388196,0.054502148791468225,37040648093.996796,848136452.0445023,3.846024862739961,-0.5194658428922984,12.813573666499051,0.4287339882224843,5,0.13843277407441135,0.012157714948346377,32.4784,0.2395738627121604,13.4433,-0.10837454486861299,-0.048409179304883775,0.8122280438616518,-77.9686,-0.7645041186742106,15.88,0.5570754398241332,-6.1850000000000005,0.8019594126462977,33.4151,-0.4019485316667002,0.31446540880503143,-0.20318214043776425,0.055750800885388196,0.7296403948935893,0.054502148791468225,0.011819368395974353,0.15331317287589682,3.846024862739961,-0.5194658428922984,True,True,True,True,True,True,False,True,False,True,8,8.00153313172876,0.2790862841778934,A,方案B_LGBM打分,ml_score
600050.SH,20190314,20181231,9.3747,9.3747,5.8392,5.8392,12.0909,8.1812,-0.0474,2.962,3.6491,2.962,2.86,2.1301,383181806869.0,0.7285,41.4983,1.7094,3.0563,0.326,795.4612,563426263.0,3.1975,5027283119.0,858.2771,406.5,0.1321,4.5167,-0.0907,26.5718,1,2018-12-31,2019-03-14,2018,2018-12-28,4.513538047741791,5.17,3102781.1687,16041378.6422,10958640.3362,34.16758552416193,0.9992999419358802,0.011808917845871934,3010.6536,0.6737,0.0533,0.0,5027283119.0,94830300858.97809,0.0,94830300858.97809,0.5184823111725152,26.5718,3.1975,1.599516736893648,41.4983,2.86,20.224700000000002,795.4612,0.40348221044663135,0.011808917845871934,0.5911605415852995,96207591000.26869,111971903674.956,0.014523734806438803,0.056948867667599545,5.18502185363667,0.1487710525074304,5,0.5184823111725152,0.21923609948476058,26.5718,-0.09104893704727612,3.1975,-0.844552931816548,-1.599516736893648,-3.584311836030388,-41.4983,0.8443859462072031,2.86,-0.9614827061669442,-20.224700000000002,-0.18164808936565108,795.4612,1.9674575008492985,0.40348221044663135,0.24057633465830686,0.011808917845871934,-1.1654641035315543,0.5911605415852995,1.84144407394907,-0.15594624080088385,0.014523734806438803,0.056948867667599545,True,True,False,True,False,True,True,True,False,True,7,6.998440537591991,-0.5474605704680916,B,方案B_LGBM打分,ml_score
600089.SH,20190416,20181231,10.6759,10.6759,3.5901,3.5901,5.0021,5.276,1.4268,6.5958,6.1401,6.5958,5.8888,3.8652,33298933091.23,1.2899,57.8996,2.3753,0.6948,0.0651,93.1113,43878178.47,6.3905,1906427791.15,-6.7336,0.76,0.4905,7.7963,0.9287,19.665,1,2018-12-31,2019-04-16,2018,2018-12-28,4.478398007589286,6.79,371450.2789,2522147.3937,2522018.3837,9.130271167358382,0.5744260748803004,0.040192943926592554,3010.6536,0.6737,0.18,0.0,1906427791.15,2580836537.7971997,5109579225.25,-2528742687.4528003,0.08283217412077026,19.665,6.3905,0.48408610714909345,57.8996,5.8888,11.7049,93.1113,0.3669724770642202,0.040192943926592554,-0.10026149517547128,337965365.20200014,7171542348.993605,1.1336495669879454,1.278670369083366,4.496986764241509,0.004150760298821554,5,0.08283217412077026,-0.018137500000654713,19.665,-0.477658078241614,6.3905,-0.6151303792072098,-0.48408610714909345,-1.0687956244773873,-57.8996,0.12084134632347486,5.8888,-0.6082254932193424,-11.7049,0.41524067575336154,93.1113,-0.21633700974134482,0.3669724770642202,0.05857132759038835,0.040192943926592554,0.05866858692727517,-0.10026149517547128,-0.5158149522921166,-0.26061610005319724,1.1336495669879454,1.278670369083366,True,True,False,True,False,True,True,True,False,False,6,5.997393838999468,-0.5573919943060105,B,方案B_LGBM打分,ml_score
600100.SH,20190426,20181231,8.3785,8.3785,-4.4496,-4.4496,8.6034,10.1614,4.7208,-20.8243,-22.6057,-20.8243,-22.6,-3.6149,5075507847.77,5.398,68.7257,3.1975,-0.1773,-0.0212,,-3509825641.88,-14.0778,-4211667211.9,-3843.5395,-12250.3872,-1.309,5.3954,-0.1171,20.5621,1,2018-12-31,2019-04-26,2018,,,,,,,,,,,,,,-4211667211.9,,950211510.8900003,,-38.435395,20.5621,-14.0778,,68.7257,-22.6,23.4856,,0.0,,,,,,,,,5,-38.435395,-7.657414819882579,20.5621,-0.427442774401132,-14.0778,-2.0858130079493695,,0.2752304349744508,-68.7257,-0.3567528805244722,-22.6,-3.1254612057373676,-23.4856,-0.41010351956079505,,-0.10558392839885167,0.0,-1.7708265368701055,,-0.13752259194837044,,0.04544686032611856,-1.4323858154520432,,,False,False,False,True,False,True,False,False,False,False,2,1.9856761418454796,-1.2063243646213646,C,方案B_LGBM打分,ml_score
600104.SH,20190402,20181231,77.2198,75.9729,3.4556,3.6243,7.0299,4.0702,0.0217,15.6663,14.1,15.6663,14.1,7.248,93226257780.16,10.5619,63.6266,2.7493,0.7682,0.0101,16.7226,7089254582.26,5.4533,32409013305.15,4.6465,-1.54,3.082,20.0599,-0.0622,13.2534,1,2018-12-31,2019-04-02,2018,2018-12-28,21.312843870053676,26.67,1168346.1365,31159791.4605,30679655.4296,6.915264072048565,1.0624601254270298,0.05911928073429962,3010.6536,0.6737,1.26,0.0,32409013305.15,8975235020.593,15613299803.100006,-6638064782.507006,0.058451735276499495,13.2534,5.4533,0.1446824415259491,63.6266,14.1,11.121799999999999,16.7226,0.4088254380272551,0.05911928073429962,-0.02130330297916727,37002997046.832504,21615571871.3865,6.574365159006107,1.4187687516171403,20.04918851662474,-0.059290790151401596,5,0.058451735276499495,-0.03142172060176335,13.2534,-0.8365483269358887,5.4533,-0.6824698143169724,-0.1446824415259491,0.39657076826961046,-63.6266,-0.13180569528506317,14.1,0.34946918023395507,-11.121799999999999,0.4560920852865545,16.7226,-0.4538499982548414,0.4088254380272551,0.26721290752480237,0.05911928073429962,0.8749145814546384,-0.02130330297916727,-0.2466234869428244,-0.0034963199607084246,6.574365159006107,1.4187687516171403,True,True,True,True,True,True,False,True,False,False,7,6.9999650368003925,-1.201618430926623,C,方案B_LGBM打分,ml_score
600109.SH,20190329,20181231,1.2453,1.2453,-14.2229,-14.2229,,61.0373,,5.2731,4.8653,5.2731,4.87,,60114704.17,43.7097,58.0845,2.3858,0.8589,0.6897,205.464,262892414.64,27.1665,932351403.36,-15.89,-17.3,0.334,6.4442,0.081,,1,2018-12-31,2019-03-29,2018,,,,,,,,,,,,0.04,0.0,932351403.36,,0.0,,-0.2638863732436162,,27.1665,,58.0845,4.87,61.0373,205.464,0.11976047904191617,,,,,,,,,5,-0.2638863732436162,-0.20705475859080485,,-0.24384429419069775,27.1665,0.8776610248051948,,0.2752304349744508,-58.0845,0.11268446872727818,4.87,-0.7270509186521926,-61.0373,-3.0409384970390954,205.464,0.13299771574240252,0.11976047904191617,-1.173807473318627,,-0.13752259194837044,,0.04544686032611856,-0.37147254810584934,,,False,True,False,True,False,False,True,True,False,False,4,3.9962852745189417,7.948771599609776,A,方案B_LGBM打分,ml_score
600111.SH,20190420,20181231,3.841,3.841,36.7577,36.7577,0.5841,5.045,2.4287,6.4166,5.1436,6.4166,5.18,5.317,3986102810.1,4.0161,47.4223,1.9019,-0.1924,-0.0501,-83.9609,161247023.76,4.1491,467973883.08,45.462,45.25,0.1607,2.5565,-0.5416,14.4956,1,2018-12-31,2019-04-20,2018,2018-12-28,8.505982244705649,8.77,363306.6,3186198.882,3186198.882,52.93081670632015,3.3271982181520237,0.005878215891071409,3010.6536,0.6737,0.05,0.0,467973883.08,-699001898.4,1022804120.79,-1721806019.19,0.2091036831605526,14.4956,4.1491,0.2256533227309042,47.4223,5.18,8.0578,-83.9609,0.3111387678904792,0.005878215891071409,-0.054039502333552064,887921330.4,3161808253.57,1.515691849432441,0.9454441476625474,10.551836532262064,0.24051946367861388,5,0.2091036831605526,0.05066432068985076,14.4956,-0.7670160000708272,4.1491,-0.7761788318907585,-0.2256533227309042,0.046981119934475686,-47.4223,0.5830482345800024,5.18,-0.6908947723190717,-8.0578,0.6707528961418155,-83.9609,-0.7669020462540694,0.3111387678904792,-0.21976580860164074,0.005878215891071409,-1.42124057863741,-0.054039502333552064,-0.3582307214684636,-0.3317074716269179,1.515691849432441,0.9454441476625474,True,True,True,True,False,True,False,True,False,False,6,5.996682925283731,2.3780907083260123,A,方案B_LGBM打分,ml_score
600150.SH,20190320,20181231,12.2706,12.2706,1.3133,1.3133,0.7177,11.1843,-0.428,3.5352,-2.4905,3.5352,-2.45,1.272,8781778089.91,1.6262,54.453,2.1955,1.6319,0.133,355.5015,-37159388.68,3.588,-344645830.79,121.2695,89.2014,0.35,10.9534,-1.0033,13.3224,1,2018-12-31,2019-03-20,2018,2018-12-28,12.943848371981257,13.13,137811.7598,1809468.4062,1809468.4062,36.98242391994645,1.1817196826539027,0.008266475079514701,3010.6536,0.6737,0.107,0.0,-344645830.79,2248950108.1762,0.0,2248950108.1762,1.2126949999999999,13.3224,3.588,0.2649804241481016,54.453,-2.45,11.474,355.5015,0.3057142857142857,0.008266475079514701,0.1242878903257084,149139677.31859928,2024221255.8708,-0.9336847550435234,-0.03448419650055723,21.569145740718493,0.6663626705800942,5,1.2126949999999999,0.5974932162404835,13.3224,-0.8326860418339008,3.588,-0.816494833854147,-0.2649804241481016,-0.1228126052897581,-54.453,0.27288836808146083,-2.45,-1.5808025030342727,-11.474,0.43141730148001944,355.5015,0.5995046076530353,0.3057142857142857,-0.24680744449848133,0.008266475079514701,-1.318240879526794,0.1242878903257084,0.24973927894033487,-0.2515274123310927,-0.9336847550435234,-0.03448419650055723,True,True,True,True,False,True,True,True,False,True,8,7.9974847258766895,-1.4806210675909885,C,方案B_LGBM打分,ml_score
600196.SH,20190326,20181231,9.7221,9.7221,34.4495,34.4495,34.0615,14.925,2.9063,10.1602,7.8409,10.1602,7.92,6.5853,9123051825.05,2.8578,52.3854,2.1002,1.151,0.1184,83.4416,498124366.87,12.1191,2089792463.26,-13.3326,-10.92,1.07,10.9158,0.3218,58.4028,1,2018-12-31,2019-03-26,2018,2018-12-28,21.828385898547655,23.27,256306.0895,5964242.7027,4445783.214,20.400360652848274,1.9997055551171379,0.014659810463644549,3010.6536,0.6737,0.32,0.0,2089792463.26,2950083090.145,807181574.5499992,2142901515.5950007,0.08059456493869543,58.4028,12.1191,0.15526193462149232,52.3854,7.92,51.89280000000001,83.4416,0.29906542056074764,0.014659810463644549,0.03592914679050391,1785112164.7284985,3669242868.9714985,-0.16696490634902464,0.19634952718971777,25.26448758304712,0.1574143732142872,5,0.08059456493869543,-0.019356710786137907,58.4028,1.6906959481900214,12.1191,-0.20352059690910337,-0.15526193462149232,0.35089408529671223,-52.3854,0.3641006997088075,7.92,-0.37132109182632583,-51.89280000000001,-2.4002838675136595,83.4416,-0.2464027046023512,0.29906542056074764,-0.27995276321632007,0.014659810463644549,-1.042512171325797,0.03592914679050391,-0.05150140283121889,-0.20083277961957935,-0.16696490634902464,0.19634952718971777,True,True,True,True,False,False,True,True,False,True,7,6.9979916722038045,8.052769776931598,A,方案B_LGBM打分,ml_score
600256.SH,20190322,20181231,1.8994,1.8994,58.5767,58.5767,2.2177,3.0815,8.1713,13.0194,12.7714,13.0194,12.3956,7.0337,35267050412.47,0.3752,64.2387,2.7963,0.6094,0.3209,178.826,367546812.98,12.6036,1710591274.65,166.8258,129.12,0.2797,2.2316,0.0304,36.3025,1,2018-12-31,2019-03-22,2018,,,,,,,,,,,,0.1,0.0,1710591274.65,,1746595776.6599998,,3.7873375158798943,36.3025,12.6036,,64.2387,12.3956,13.470500000000001,178.826,0.35752592062924565,,,,,,,,,5,3.7873375158798943,2.0003440577863123,36.3025,0.4536284200818928,12.6036,-0.16870843695319218,,0.2752304349744508,-64.2387,-0.15880853344964913,12.3956,0.1506803550398543,-13.470500000000001,0.29154448526835847,178.826,0.05017301800540052,0.35752592062924565,0.011479212380822607,,-0.13752259194837044,,0.04544686032611856,0.2557715710465453,,,True,True,False,True,True,True,True,True,False,False,7,7.0025577157104655,-2.663530647651701,C,方案B_LGBM打分,ml_score
600276.SH,20190216,20181231,4.7256,4.7256,25.8916,25.8916,37.1141,24.6689,-0.7099,23.1685,21.6691,23.1685,22.07,21.9487,3686018199.84,5.1496,11.464,1.1295,0.7527,0.1593,60.3529,1023632817.09,23.3162,3802502271.5,26.3927,22.6,1.1,5.3524,-0.1074,86.5967,1,2018-12-31,2019-02-16,2018,2018-12-28,29.918627772365532,52.75,368207.7149,19422956.961,19316775.431,27.1987525203323,5.5897593177575535,0.007353278421519183,3010.6536,0.6737,0.22,0.2,3802502271.5,2771499470.0523,607253679.31,2164245790.7423,0.2054679280559375,86.5967,23.3162,0.16558835588837653,11.464,22.07,61.073100000000004,60.3529,0.19999999999999998,0.007353278421519183,0.011142720416298924,3428107068.0210004,2682156102.944399,0.5839730786054652,0.0741357129949598,59.7469629602269,0.9969820613033744,5,0.2054679280559375,0.04868329921727527,86.5967,3.171441799493347,23.3162,0.6010103344476205,-0.16558835588837653,0.30631003328284345,-11.464,2.1693513804281404,22.07,1.2790320391854824,-61.073100000000004,-3.0434466096463466,60.3529,-0.3181916751947499,0.19999999999999998,-0.7738047007391365,0.007353278421519183,-1.357624787880421,0.011142720416298924,-0.13600554674393767,0.1769777787136471,0.5839730786054652,0.0741357129949598,True,True,True,True,True,False,True,True,False,True,8,8.001769777787137,7.030721067012472,A,方案B_LGBM打分,ml_score
600309.SH,20190423,20181231,22.173,22.173,14.1144,14.1144,2.8397,4.3081,1.3115,34.7549,32.8697,34.7549,34.82,23.5617,39370888951.89,1.6321,48.9676,1.9595,7.0437,0.3177,119.7234,1572686909.7,21.1636,10034835805.76,-4.7097,-6.31,3.88,12.355,0.3823,33.8278,1,2018-12-31,2019-04-23,2018,2018-12-28,23.657111876299687,27.99,273401.28,7652501.8272,7652501.8272,6.097193782551466,1.9147804027761786,0.08454117351508374,3010.6536,0.6737,2.0,0.0,10034835805.76,19257565959.360004,4455029234.959999,14802536724.400005,0.8619205015479159,33.8278,21.1636,0.5948215026145721,48.9676,34.82,8.4593,119.7234,0.5154639175257733,0.08454117351508374,0.19343395217216375,3759388173.0196,12965755779.403198,-0.7460308160004258,-0.043201329284193846,49.963868935887206,1.1120020565968711,5,0.8619205015479159,0.40636598311540234,33.8278,0.31510672527190453,21.1636,0.44634231479623904,-0.5948215026145721,-1.5468927796885346,-48.9676,0.5148772072711718,34.82,2.7660993480477125,-8.4593,0.6426242030744567,119.7234,-0.13359284206183172,0.5154639175257733,0.7988173706839389,0.08454117351508374,1.9712978048140173,0.19343395217216375,0.48547833519055367,0.6060476064104573,-0.7460308160004258,-0.043201329284193846,True,True,False,True,True,True,True,True,False,True,8,8.006060476064105,0.6157326408346662,A,方案B_LGBM打分,ml_score
600332.SH,20190318,20181231,25.9774,25.9774,101.5528,101.5528,11.9734,5.4093,-0.0158,16.9689,10.5112,16.9689,10.48,9.9741,3874136760.06,13.0781,55.0452,2.2245,3.2088,0.1235,135.9998,-50349000.0,8.367,2131485000.0,66.904,10.12,2.116,13.3381,2.1996,23.8421,1,2018-12-31,2019-03-18,2018,,,,,,,,,,,,0.424,0.0,2131485000.0,,1289544301.5900002,,0.23602213617413925,23.8421,8.367,,55.0452,10.48,17.3669,135.9998,0.2003780718336484,,,,,,,,,5,0.23602213617413925,0.06533143436886042,23.8421,-0.24384429419069775,8.367,-0.4731154480351595,,0.2752304349744508,-55.0452,0.2467634199339882,10.48,-0.07274130275281135,-17.3669,0.018566553343933007,135.9998,-0.08298514215018149,0.2003780718336484,-0.7719199713702688,,-0.13752259194837044,,0.04544686032611856,-0.1027990952272853,,,True,True,False,True,True,True,True,True,False,False,7,6.998972009047727,-0.4108608537916782,B,方案B_LGBM打分,ml_score
600340.SH,20190420,20181231,27.9026,27.9026,40.5182,40.5182,2.246,9.6164,1.1487,29.048,26.1807,29.048,31.55,4.6642,19982830704.49,5.5929,86.6453,7.488,-2.4733,-0.0886,-41.5633,3386916248.85,14.0847,10586383111.37,32.8774,27.22,3.79,11.5796,-6.1932,41.6233,1,2018-12-31,2019-04-20,2018,2018-12-28,17.82687208445863,25.45,300325.1709,7643275.5994,7520339.3744,4.703660180595944,1.5395067260059614,0.06731410840414082,3010.6536,0.6737,1.2,0.0,10586383111.37,-7427942451.869701,9999690263.190002,-17427632715.059704,0.32605279473077275,41.6233,14.0847,0.07673718838779515,86.6453,31.55,13.0111,-41.5633,0.31662269129287596,0.06731410840414082,-0.22801261695218447,-31819093884.6764,,-0.825784052539771,,20.89258531794746,0.1719714607792302,5,0.32605279473077275,0.1143866272129571,41.6233,0.7514609790769169,14.0847,-0.062288849521406835,-0.07673718838779515,0.6899226102791474,-86.6453,-1.147277400658636,31.55,2.3847103205983404,-13.0111,0.32372959509437255,-41.5633,-0.6350765186328399,0.31662269129287596,-0.19242785170234458,0.06731410840414082,1.2283371866481607,-0.22801261695218447,-0.9513557203176927,0.22764736164336138,-0.825784052539771,,True,True,True,False,True,True,False,True,False,False,6,6.002276473616433,7.405021869627107,A,方案B_LGBM打分,ml_score
600346.SH,20190410,20181231,11.8879,11.8879,26.509,26.509,0.9047,2.4217,2.4608,19.1269,16.0789,19.1269,11.64,7.6026,70099758613.27,1.5076,77.7166,4.4876,0.8177,0.0688,100.2981,-440054085.09,5.6644,2793131400.0,4.0092,85.43,0.68,5.4599,1.1808,12.7424,1,2018-12-31,2019-04-10,2018,,,,,,,,,,,,0.55,0.4,2793131400.0,,60512869427.810005,,0.040091999999999996,12.7424,5.6644,,77.7166,11.64,5.7872,100.2981,0.8088235294117647,,,,,,,,,5,0.040091999999999996,-0.04142542788319685,12.7424,-0.8651516267491606,5.6644,-0.6673019155209088,,0.2752304349744508,-77.7166,-0.7533871194625203,11.64,0.06255266417112489,-5.7872,0.8298288873715662,100.2981,-0.19399131795906813,0.8088235294117647,2.2612470651301373,,-0.13752259194837044,,0.04544686032611856,0.07413871931365204,,,True,True,False,True,True,True,True,True,False,False,7,7.000741387193137,0.024125015087479523,B,方案B_LGBM打分,ml_score
600362.SH,20190328,20181231,62.1735,62.1735,4.9917,4.9917,0.2643,0.8201,0.3776,5.0308,2.8012,5.0308,2.85,4.0334,22023180960.0,9.5513,49.4228,1.9772,2.3629,0.038,250.5397,-129372953.0,1.14,1362784022.0,52.4306,-42.91,0.71,14.372,0.0821,3.6314,1,2018-12-31,2019-03-28,2018,,,,,,,,,,,,0.2,0.0,1362784022.0,,0.0,,1.2361131960417144,3.6314,1.14,,49.4228,2.85,1.462,250.5397,0.28169014084507044,,,,,,,,,5,1.2361131960417144,0.6102531375973236,3.6314,-1.3751411856507665,1.14,-0.9923878525787506,,0.2752304349744508,-49.4228,0.4947960245681497,2.85,-0.9626490334680127,-1.462,1.1328481233739083,250.5397,0.27315017567872585,0.28169014084507044,-0.36657042964338843,,-0.13752259194837044,,0.04544686032611856,-0.09114057607005564,,,True,True,False,True,False,True,True,True,False,False,6,5.999088594239299,-1.1168392342923579,C,方案B_LGBM打分,ml_score
600372.SH,20190321,20181231,4.3449,4.3449,8.8325,8.8325,1.5832,18.0654,3.9859,6.5384,2.3679,6.5384,2.42,4.0107,4540063521.42,1.7687,63.4501,2.736,0.0198,0.0046,7.361,27630016.46,6.3129,173594689.3,-11.6346,-53.4,0.2743,4.0452,-0.9827,29.6796,1,2018-12-31,2019-03-21,2018,,,,,,,,,,,,0.05,0.0,173594689.3,,437358211.6800003,,-0.13052521103455617,29.6796,6.3129,,63.4501,2.42,23.634500000000003,7.361,0.18228217280349984,,,,,,,,,5,-0.13052521103455617,-0.13438998378008818,29.6796,0.08291062295211049,6.3129,-0.6207060729380225,,0.2752304349744508,-63.4501,-0.12401938432925592,2.42,-1.0128011074139545,-23.634500000000003,-0.42053530635464254,7.361,-0.4829577274512795,0.18228217280349984,-0.8621300037576655,,-0.13752259194837044,,0.04544686032611856,-0.30831584179278176,,,False,True,False,True,False,True,False,True,False,False,4,3.996916841582072,-2.1390548184434803,C,方案B_LGBM打分,ml_score
600383.SH,20190430,20181231,11.2301,11.1443,34.7679,34.6161,2.795,6.5308,-1.2887,18.5713,16.0226,18.5713,16.1,5.9282,20019014714.31,2.7069,76.1177,4.1872,-0.405,-0.0363,-12.0464,1904058922.2,24.0593,6987025139.04,18.3517,31.81,1.79,10.2705,3.1893,42.6846,1,2018-12-31,2019-04-30,2018,,,,,,,,,,,,0.6,0.0,6987025139.04,,2578256066.1500015,,0.6117440172960589,42.6846,24.0593,,76.1177,16.1,8.0371,-12.0464,0.33519553072625696,,,,,,,,,5,0.6117440172960589,0.27005179996063833,42.6846,0.8108674019572017,24.0593,0.6544033500580182,,0.2752304349744508,-76.1177,-0.6828515240673936,16.1,0.5827346404476383,-8.0371,0.6722031176772933,-12.0464,-0.5433005474400584,0.33519553072625696,-0.09984021933216858,,-0.13752259194837044,,0.04544686032611856,0.16794752023757892,,,True,True,False,True,True,True,False,True,False,False,6,6.001679475202375,-2.0062812323982993,C,方案B_LGBM打分,ml_score
600406.SH,20190429,20181231,6.2265,6.2265,17.9622,17.9622,5.2698,7.6405,-0.3119,17.6494,15.3439,17.6494,14.69,10.1234,8019692387.49,3.8011,43.8642,1.7814,0.6999,0.1124,64.1891,1689566526.59,15.5915,3618385290.83,28.4384,215.2,0.93,6.0616,-0.2302,28.7425,1,2018-12-31,2019-04-29,2018,2018-12-28,9.674739948620152,18.53,458366.4125,8493529.6236,4731089.4839,10.402946181311991,1.596070335987223,0.038243922003585305,3010.6536,0.6737,0.37,0.0,3618385290.83,3208106521.0874996,1022478436.7199993,2185628084.3675003,0.41598713193109993,28.7425,15.5915,0.1620302871108381,43.8642,14.69,12.5984,64.1891,0.3978494623655914,0.038243922003585305,0.025732859967834167,1760460037.7574997,3746581487.6323996,-0.19452900045116328,0.19679465277592856,11.287415483301547,0.16668929017687972,5,0.41598713193109993,0.16338933723859658,28.7425,0.03045631325540372,15.5915,0.04597732720009354,-0.1620302871108381,0.3216719015765006,-43.8642,0.7400140873383994,14.69,0.41828249099699155,-12.5984,0.3526429490891397,64.1891,-0.30626389888051136,0.3978494623655914,0.21249647048719852,0.038243922003585305,-0.02538789764573832,0.025732859967834167,-0.08626351319073933,0.16972868795139406,-0.19452900045116328,0.19679465277592856,True,True,True,True,True,True,True,True,False,True,9,9.001697286879514,0.13664432910071614,B,方案B_LGBM打分,ml_score
600436.SH,20190413,20181231,7.8999,7.8999,28.3311,28.3311,8.2261,7.1694,-0.2119,24.9752,24.5597,24.9752,24.56,21.4487,274721305.41,16.8975,20.2792,1.2544,1.0149,0.1285,46.3862,218572751.16,23.6821,1123918192.59,41.6241,44.97,1.89,8.3148,0.944,42.4199,1,2018-12-31,2019-04-13,2018,,,,,,,,,,,,0.6,0.0,1123918192.59,,0.0,,0.34745866915114143,42.4199,23.6821,,20.2792,24.56,15.183600000000002,46.3862,0.31746031746031744,,,,447287509.972,,,,,5,0.34745866915114143,0.12605009068775952,42.4199,0.7960507807036339,23.6821,0.6273008800159753,,0.2752304349744508,-20.2792,1.7804681603849097,24.56,1.5694475371515177,-15.183600000000002,0.1715263928805817,46.3862,-0.36161789735419825,0.31746031746031744,-0.1882521938050753,,-0.13752259194837044,,0.04544686032611856,0.4276480412743004,,,True,True,False,True,True,True,False,True,False,False,6,6.004276480412743,0.6922526435713519,A,方案B_LGBM打分,ml_score
600438.SH,20190418,20181231,7.0924,7.0924,5.5306,5.5306,3.1331,5.9434,1.1478,14.38,13.6011,14.38,13.65,8.441,25216719452.74,1.4105,60.4335,2.5274,0.7984,0.1126,129.4037,340994681.89,7.3761,1909390964.39,0.5105,-2.68,0.52,3.7961,-0.0159,18.915,1,2018-12-31,2019-04-18,2018,,,,,,,,,,,,0.16,0.0,1909390964.39,,11391496036.930002,,0.8302796968156068,18.915,7.3761,,60.4335,13.65,10.2243,129.4037,0.3076923076923077,,,,-7498997448.518399,,,,,5,0.8302796968156068,0.3891257917986915,18.915,-0.5196394380458291,7.3761,-0.5443133206880231,,0.2752304349744508,-60.4335,0.009058154646877209,13.65,0.2969844516858764,-10.2243,0.5189700479962792,129.4037,-0.10349418895335888,0.3076923076923077,-0.23694678897630683,,-0.13752259194837044,,0.04544686032611856,-0.000645507925781337,,,True,True,False,True,True,True,True,True,False,False,7,6.999993544920742,-0.4936354095964167,B,方案B_LGBM打分,ml_score
600489.SH,20190427,20181231,9.9829,9.9829,4.6287,4.6287,0.4044,5.4272,2.062,1.4473,0.9441,1.4473,0.96,3.1028,14790161103.94,2.3254,49.2147,1.9691,0.7006,0.0702,425.7889,-43969582.96,1.0924,127827829.24,-32.7253,-54.72,0.06,3.9472,0.0696,10.4029,1,2018-12-31,2019-04-27,2018,,,,,,,,,,,,0.02,0.0,127827829.24,,0.0,,0.11535559533504713,10.4029,1.0924,,49.2147,0.96,7.893599999999999,425.7889,0.33333333333333337,,,,,,,,,5,0.11535559533504713,-0.0004163955991743152,10.4029,-0.9961054817651092,1.0924,-0.9958079946095069,,0.2752304349744508,-49.2147,0.5039763719330418,0.96,-1.183084893369943,-7.893599999999999,0.6822565858097118,425.7889,0.8180470154809409,0.33333333333333337,-0.1091234766518235,,-0.13752259194837044,,0.04544686032611856,-0.09973668776542391,,,True,True,False,True,False,True,True,True,False,False,6,5.999002633122346,-0.7296611690875523,C,方案B_LGBM打分,ml_score
